customer_id,event_date,avg_monthly_usage,churned
47,2022-11-01,80.48,0
47,2022-12-01,71.39,0
47,2023-01-01,67.62,1
47,2023-02-01,64.5,1
47,2023-03-01,68.22,1
47,2023-04-01,66.42,1
47,2023-05-01,60.93,1
47,2023-06-01,60.4,1
47,2023-07-01,50.59,1
47,2023-08-01,47.52,1
48,2022-01-01,79.33,0
48,2022-02-01,79.2,0
48,2022-03-01,76.65,0
48,2022-04-01,76.99,0
48,2022-05-01,80.53,0
48,2022-06-01,86.39,0
48,2022-07-01,84.6,0
48,2022-08-01,81.62,0
48,2022-09-01,87.24,0
48,2022-10-01,72.96,0
48,2022-11-01,90.51,0
48,2022-12-01,79.28,0
48,2023-01-01,85.88,0
48,2023-02-01,83.56,0
48,2023-03-01,83.67,0
48,2023-04-01,94.78,0
48,2023-05-01,88.81,0
48,2023-06-01,93.06,0
48,2023-07-01,92.26,0
48,2023-08-01,95.29,0
49,2022-01-01,66.39,0
49,2022-02-01,54.41,0
49,2022-03-01,53.84,0
49,2022-04-01,47.86,0
49,2022-05-01,52.32,0
49,2022-06-01,48.3,0
49,2022-07-01,42.79,0
49,2022-08-01,38.42,0
49,2022-09-01,46.64,0
49,2022-10-01,32.85,0
49,2022-11-01,38.76,0
49,2022-12-01,26.33,0
49,2023-01-01,35.13,0
49,2023-02-01,33.94,0
49,2023-03-01,32.21,0
49,2023-04-01,25.17,0
49,2023-05-01,29.68,0
49,2023-06-01,30.26,0
49,2023-07-01,17.94,0
49,2023-08-01,15.23,0
50,2022-01-01,43.35,0
50,2022-02-01,46.04,0
50,2022-03-01,41.83,0
50,2022-04-01,44.35,0
50,2022-05-01,44.95,0
50,2022-06-01,46.3,0
50,2022-07-01,43.95,0
50,2022-08-01,49.03,0
50,2022-09-01,35.95,0
50,2022-10-01,56.79,0
50,2022-11-01,41.14,0
50,2022-12-01,46.46,0
50,2023-01-01,40.99,0
50,2023-02-01,47.57,0
50,2023-03-01,46.12,0
50,2023-04-01,42.35,0
50,2023-05-01,49.52,1
50,2023-06-01,44.48,1
50,2023-07-01,47.47,1
50,2023-08-01,41.49,1
51,2022-01-01,111.34,0
51,2022-02-01,105.01,0
51,2022-03-01,112.0,0
51,2022-04-01,114.14,0
51,2022-05-01,113.44,0
51,2022-06-01,111.78,0
51,2022-07-01,115.88,0
51,2022-08-01,120.82,0
51,2022-09-01,122.66,0
51,2022-10-01,130.2,0
51,2022-11-01,113.48,0
51,2022-12-01,118.29,0
51,2023-01-01,112.04,0
51,2023-02-01,129.64,1
51,2023-03-01,122.8,1
51,2023-04-01,127.55,1
51,2023-05-01,123.63,1
51,2023-06-01,126.69,1
51,2023-07-01,137.91,1
51,2023-08-01,135.79,1
52,2022-01-01,111.82,0
52,2022-02-01,123.63,0
52,2022-03-01,111.43,0
52,2022-04-01,112.75,0
52,2022-05-01,109.77,0
52,2022-06-01,110.43,0
52,2022-07-01,101.34,0
52,2022-08-01,98.01,0
52,2022-09-01,120.05,0
52,2022-10-01,100.97,0
52,2022-11-01,99.14,0
52,2022-12-01,89.67,0
52,2023-01-01,100.29,0
52,2023-02-01,94.41,0
52,2023-03-01,115.92,0
52,2023-04-01,110.42,0
52,2023-05-01,96.93,0
52,2023-06-01,118.26,0
52,2023-07-01,107.97,0
52,2023-08-01,97.42,0
53,2022-01-01,76.43,0
53,2022-02-01,81.48,0
53,2022-03-01,72.8,0
53,2022-04-01,78.11,0
53,2022-05-01,84.27,0
53,2022-06-01,79.63,0
53,2022-07-01,78.59,0
53,2022-08-01,83.14,0
53,2022-09-01,76.01,0
53,2022-10-01,80.22,0
53,2022-11-01,76.1,0
53,2022-12-01,76.3,0
53,2023-01-01,70.72,0
53,2023-02-01,72.44,0
53,2023-03-01,68.99,0
53,2023-04-01,72.48,0
53,2023-05-01,73.42,0
53,2023-06-01,68.14,0
53,2023-07-01,77.44,0
53,2023-08-01,71.31,0
54,2022-01-01,123.31,0
54,2022-02-01,118.56,0
54,2022-03-01,110.06,0
54,2022-04-01,103.89,0
54,2022-05-01,112.09,0
54,2022-06-01,111.57,0
54,2022-07-01,106.42,0
54,2022-08-01,115.03,0
54,2022-09-01,122.3,0
54,2022-10-01,112.34,0
54,2022-11-01,111.61,0
54,2022-12-01,104.75,0
54,2023-01-01,118.17,0
54,2023-02-01,109.1,0
54,2023-03-01,105.76,0
54,2023-04-01,109.18,0
54,2023-05-01,111.22,0
54,2023-06-01,108.88,0
54,2023-07-01,114.81,0
54,2023-08-01,109.59,0
55,2022-01-01,108.86,0
55,2022-02-01,104.76,0
55,2022-03-01,108.28,0
55,2022-04-01,107.05,0
55,2022-05-01,97.82,0
55,2022-06-01,104.32,0
55,2022-07-01,105.55,0
55,2022-08-01,95.92,0
55,2022-09-01,99.8,0
55,2022-10-01,100.07,0
55,2022-11-01,97.24,0
55,2022-12-01,96.04,0
55,2023-01-01,90.69,0
55,2023-02-01,85.52,0
55,2023-03-01,86.69,0
55,2023-04-01,84.54,0
55,2023-05-01,85.01,0
55,2023-06-01,88.18,0
55,2023-07-01,76.83,0
55,2023-08-01,81.16,0
56,2022-01-01,62.73,0
56,2022-02-01,57.88,0
56,2022-03-01,61.47,0
56,2022-04-01,70.64,0
56,2022-05-01,55.43,0
56,2022-06-01,63.69,0
56,2022-07-01,62.27,0
56,2022-08-01,51.7,0
56,2022-09-01,54.64,0
56,2022-10-01,57.33,0
56,2022-11-01,47.66,0
56,2022-12-01,46.79,0
56,2023-01-01,43.69,0
56,2023-02-01,40.36,0
56,2023-03-01,40.26,0
56,2023-04-01,36.36,0
56,2023-05-01,39.85,0
56,2023-06-01,35.03,0
56,2023-07-01,37.5,0
56,2023-08-01,28.71,0
57,2022-01-01,102.72,0
57,2022-02-01,109.44,0
57,2022-03-01,109.8,0
57,2022-04-01,107.72,0
57,2022-05-01,99.77,0
57,2022-06-01,107.36,0
57,2022-07-01,106.35,0
57,2022-08-01,112.05,0
57,2022-09-01,111.86,0
57,2022-10-01,113.48,0
57,2022-11-01,107.61,0
57,2022-12-01,114.51,0
57,2023-01-01,102.83,0
57,2023-02-01,101.43,0
57,2023-03-01,98.62,0
57,2023-04-01,109.13,0
57,2023-05-01,107.8,0
57,2023-06-01,116.64,0
57,2023-07-01,108.59,0
57,2023-08-01,113.92,0
58,2022-01-01,64.25,0
58,2022-02-01,65.48,0
58,2022-03-01,54.03,0
58,2022-04-01,56.0,0
58,2022-05-01,58.01,0
58,2022-06-01,62.07,0
58,2022-07-01,65.11,0
58,2022-08-01,70.31,0
58,2022-09-01,59.57,0
58,2022-10-01,54.7,0
58,2022-11-01,82.87,0
58,2022-12-01,59.45,0
58,2023-01-01,74.51,0
58,2023-02-01,69.26,0
58,2023-03-01,71.53,0
58,2023-04-01,70.33,0
58,2023-05-01,68.17,1
58,2023-06-01,75.04,1
58,2023-07-01,69.08,1
58,2023-08-01,81.49,1
59,2022-01-01,106.67,0
59,2022-02-01,109.55,0
59,2022-03-01,103.83,0
59,2022-04-01,110.67,0
59,2022-05-01,106.84,0
59,2022-06-01,124.33,0
59,2022-07-01,116.43,0
59,2022-08-01,118.24,0
59,2022-09-01,116.43,0
59,2022-10-01,120.38,0
59,2022-11-01,137.29,0
59,2022-12-01,118.82,0
59,2023-01-01,117.33,0
59,2023-02-01,126.6,0
59,2023-03-01,106.09,0
59,2023-04-01,125.27,0
59,2023-05-01,123.18,0
59,2023-06-01,119.79,0
59,2023-07-01,131.31,1
59,2023-08-01,129.09,1
60,2022-01-01,78.61,0
60,2022-02-01,70.81,0
60,2022-03-01,62.93,0
60,2022-04-01,77.79,0
60,2022-05-01,75.92,0
60,2022-06-01,57.19,0
60,2022-07-01,63.97,0
60,2022-08-01,62.5,0
60,2022-09-01,73.65,0
60,2022-10-01,62.78,0
60,2022-11-01,53.8,0
60,2022-12-01,65.7,0
60,2023-01-01,52.76,0
60,2023-02-01,56.87,1
60,2023-03-01,52.8,1
60,2023-04-01,52.71,1
60,2023-05-01,59.74,1
60,2023-06-01,61.72,1
60,2023-07-01,45.0,1
60,2023-08-01,54.26,1
61,2022-01-01,48.73,0
61,2022-02-01,60.61,0
61,2022-03-01,50.09,0
61,2022-04-01,52.89,0
61,2022-05-01,47.62,0
61,2022-06-01,43.56,0
61,2022-07-01,51.01,0
61,2022-08-01,50.23,0
61,2022-09-01,43.45,0
61,2022-10-01,34.04,0
61,2022-11-01,40.33,0
61,2022-12-01,42.34,0
61,2023-01-01,33.49,0
61,2023-02-01,38.3,0
61,2023-03-01,35.92,0
61,2023-04-01,36.6,1
61,2023-05-01,33.21,1
61,2023-06-01,27.36,1
61,2023-07-01,34.14,1
61,2023-08-01,27.28,1
62,2022-01-01,50.59,0
62,2022-02-01,42.66,0
62,2022-03-01,48.41,0
62,2022-04-01,50.73,0
62,2022-05-01,44.51,0
62,2022-06-01,48.96,0
62,2022-07-01,45.66,0
62,2022-08-01,41.28,0
62,2022-09-01,42.73,0
62,2022-10-01,41.5,0
62,2022-11-01,42.05,0
62,2022-12-01,42.4,0
62,2023-01-01,43.49,0
62,2023-02-01,42.64,0
62,2023-03-01,31.07,0
62,2023-04-01,39.28,1
62,2023-05-01,33.43,1
62,2023-06-01,37.51,1
62,2023-07-01,37.54,1
62,2023-08-01,41.11,1
63,2022-01-01,108.78,0
63,2022-02-01,109.23,0
63,2022-03-01,108.32,0
63,2022-04-01,100.75,0
63,2022-05-01,95.91,0
63,2022-06-01,110.52,0
63,2022-07-01,90.34,0
63,2022-08-01,85.51,0
63,2022-09-01,99.38,0
63,2022-10-01,101.1,0
63,2022-11-01,86.24,0
63,2022-12-01,84.28,0
63,2023-01-01,87.91,0
63,2023-02-01,77.97,0
63,2023-03-01,75.31,0
63,2023-04-01,86.42,0
63,2023-05-01,82.18,0
63,2023-06-01,85.7,0
63,2023-07-01,63.26,1
63,2023-08-01,67.14,1
64,2022-01-01,49.52,0
64,2022-02-01,53.62,0
64,2022-03-01,47.51,0
64,2022-04-01,54.31,0
64,2022-05-01,49.05,0
64,2022-06-01,42.18,0
64,2022-07-01,49.22,0
64,2022-08-01,42.45,0
64,2022-09-01,49.67,0
64,2022-10-01,55.05,0
64,2022-11-01,41.93,0
64,2022-12-01,51.78,0
64,2023-01-01,43.53,0
64,2023-02-01,50.58,0
64,2023-03-01,55.06,0
64,2023-04-01,34.48,0
64,2023-05-01,41.41,0
64,2023-06-01,46.5,0
64,2023-07-01,51.16,0
64,2023-08-01,47.81,0
65,2022-01-01,96.71,0
65,2022-02-01,91.78,0
65,2022-03-01,92.53,0
65,2022-04-01,93.4,0
65,2022-05-01,91.25,0
65,2022-06-01,96.42,0
65,2022-07-01,92.49,0
65,2022-08-01,92.72,0
65,2022-09-01,91.98,0
65,2022-10-01,93.03,0
65,2022-11-01,89.48,0
65,2022-12-01,84.43,0
65,2023-01-01,89.11,0
65,2023-02-01,85.38,0
65,2023-03-01,85.24,0
65,2023-04-01,88.14,0
65,2023-05-01,89.62,1
65,2023-06-01,85.38,1
65,2023-07-01,85.74,1
65,2023-08-01,89.49,1
66,2022-01-01,91.72,0
66,2022-02-01,87.68,0
66,2022-03-01,80.94,0
66,2022-04-01,84.78,0
66,2022-05-01,91.32,0
66,2022-06-01,86.0,0
66,2022-07-01,86.85,0
66,2022-08-01,85.5,0
66,2022-09-01,79.66,0
66,2022-10-01,80.24,0
66,2022-11-01,84.08,0
66,2022-12-01,85.76,0
66,2023-01-01,86.57,0
66,2023-02-01,77.31,0
66,2023-03-01,82.64,1
66,2023-04-01,85.56,1
66,2023-05-01,75.33,1
66,2023-06-01,85.97,1
66,2023-07-01,86.18,1
66,2023-08-01,90.14,1
67,2022-01-01,106.98,0
67,2022-02-01,111.71,0
67,2022-03-01,103.21,0
67,2022-04-01,107.29,0
67,2022-05-01,116.46,0
67,2022-06-01,109.47,0
67,2022-07-01,125.37,0
67,2022-08-01,111.0,0
67,2022-09-01,116.33,0
67,2022-10-01,122.26,0
67,2022-11-01,106.28,0
67,2022-12-01,104.69,0
67,2023-01-01,107.23,0
67,2023-02-01,128.07,0
67,2023-03-01,115.93,0
67,2023-04-01,139.07,0
67,2023-05-01,117.56,0
67,2023-06-01,123.78,0
67,2023-07-01,134.37,0
67,2023-08-01,138.55,0
68,2022-01-01,82.9,0
68,2022-02-01,85.19,0
68,2022-03-01,91.64,0
68,2022-04-01,75.53,0
68,2022-05-01,87.41,0
68,2022-06-01,79.21,0
68,2022-07-01,87.87,0
68,2022-08-01,81.1,0
68,2022-09-01,69.46,0
68,2022-10-01,86.44,0
68,2022-11-01,86.3,0
68,2022-12-01,80.21,0
68,2023-01-01,79.75,0
68,2023-02-01,75.36,1
68,2023-03-01,88.58,1
68,2023-04-01,89.19,1
68,2023-05-01,77.87,1
68,2023-06-01,79.94,1
68,2023-07-01,82.9,1
68,2023-08-01,97.71,1
69,2022-01-01,63.8,0
69,2022-02-01,39.09,0
69,2022-03-01,44.78,0
69,2022-04-01,57.76,0
69,2022-05-01,44.01,0
69,2022-06-01,46.13,0
69,2022-07-01,51.52,0
69,2022-08-01,62.1,0
69,2022-09-01,41.13,0
69,2022-10-01,57.81,0
69,2022-11-01,64.91,0
69,2022-12-01,55.39,0
69,2023-01-01,54.25,0
69,2023-02-01,60.62,0
69,2023-03-01,56.14,0
69,2023-04-01,68.98,0
69,2023-05-01,49.32,0
69,2023-06-01,57.99,0
69,2023-07-01,60.28,0
69,2023-08-01,55.88,0
70,2022-01-01,77.89,0
70,2022-02-01,72.32,0
70,2022-03-01,77.85,0
70,2022-04-01,82.86,0
70,2022-05-01,70.36,0
70,2022-06-01,69.61,0
70,2022-07-01,68.09,0
70,2022-08-01,61.58,0
70,2022-09-01,70.5,0
70,2022-10-01,77.69,0
70,2022-11-01,73.35,0
70,2022-12-01,70.31,0
70,2023-01-01,71.54,0
70,2023-02-01,66.68,0
70,2023-03-01,56.23,0
70,2023-04-01,73.64,0
70,2023-05-01,74.8,0
70,2023-06-01,62.08,1
70,2023-07-01,65.17,1
70,2023-08-01,63.84,1
71,2022-01-01,102.82,0
71,2022-02-01,96.92,0
71,2022-03-01,99.96,0
71,2022-04-01,102.24,0
71,2022-05-01,98.86,0
71,2022-06-01,97.05,0
71,2022-07-01,98.38,0
71,2022-08-01,93.89,0
71,2022-09-01,94.11,0
71,2022-10-01,91.96,0
71,2022-11-01,96.65,0
71,2022-12-01,94.74,0
71,2023-01-01,91.92,0
71,2023-02-01,94.01,0
71,2023-03-01,96.01,0
71,2023-04-01,100.96,0
71,2023-05-01,97.37,0
71,2023-06-01,85.07,0
71,2023-07-01,93.95,1
71,2023-08-01,97.97,1
72,2022-01-01,92.19,0
72,2022-02-01,93.98,0
72,2022-03-01,68.75,0
72,2022-04-01,76.94,0
72,2022-05-01,87.13,0
72,2022-06-01,95.94,0
72,2022-07-01,79.61,0
72,2022-08-01,72.6,0
72,2022-09-01,74.95,0
72,2022-10-01,84.62,0
72,2022-11-01,68.4,0
72,2022-12-01,65.7,0
72,2023-01-01,66.39,0
72,2023-02-01,61.39,0
72,2023-03-01,67.58,0
72,2023-04-01,76.85,0
72,2023-05-01,65.84,0
72,2023-06-01,60.08,0
72,2023-07-01,58.2,0
72,2023-08-01,47.41,0
73,2022-01-01,117.96,0
73,2022-02-01,117.2,0
73,2022-03-01,117.59,0
73,2022-04-01,115.81,0
73,2022-05-01,119.53,0
73,2022-06-01,125.53,0
73,2022-07-01,115.42,0
73,2022-08-01,119.66,0
73,2022-09-01,123.1,0
73,2022-10-01,121.34,0
73,2022-11-01,123.03,0
73,2022-12-01,123.66,0
73,2023-01-01,125.05,0
73,2023-02-01,124.16,0
73,2023-03-01,124.49,0
73,2023-04-01,130.55,0
73,2023-05-01,131.5,0
73,2023-06-01,124.47,0
73,2023-07-01,120.73,0
73,2023-08-01,133.31,0
74,2022-01-01,83.01,0
74,2022-02-01,85.72,0
74,2022-03-01,77.64,0
74,2022-04-01,75.99,0
74,2022-05-01,79.09,0
74,2022-06-01,80.06,0
74,2022-07-01,72.4,0
74,2022-08-01,64.72,0
74,2022-09-01,65.47,0
74,2022-10-01,69.34,0
74,2022-11-01,67.43,0
74,2022-12-01,65.89,0
74,2023-01-01,65.76,0
74,2023-02-01,60.79,0
74,2023-03-01,60.53,0
74,2023-04-01,56.81,0
74,2023-05-01,62.22,0
74,2023-06-01,62.11,0
74,2023-07-01,44.37,0
74,2023-08-01,48.2,0
75,2022-01-01,38.18,0
75,2022-02-01,43.9,0
75,2022-03-01,42.14,0
75,2022-04-01,39.8,0
75,2022-05-01,32.87,0
75,2022-06-01,34.02,0
75,2022-07-01,41.0,0
75,2022-08-01,43.31,0
75,2022-09-01,32.67,0
75,2022-10-01,33.93,0
75,2022-11-01,39.16,0
75,2022-12-01,38.77,0
75,2023-01-01,28.72,0
75,2023-02-01,38.53,0
75,2023-03-01,33.98,0
75,2023-04-01,46.34,0
75,2023-05-01,38.24,0
75,2023-06-01,38.95,0
75,2023-07-01,38.83,0
75,2023-08-01,29.21,0
76,2022-01-01,77.54,0
76,2022-02-01,74.49,0
76,2022-03-01,68.41,0
76,2022-04-01,76.44,0
76,2022-05-01,66.19,0
76,2022-06-01,81.83,0
76,2022-07-01,70.59,0
76,2022-08-01,74.85,0
76,2022-09-01,75.21,0
76,2022-10-01,71.39,0
76,2022-11-01,76.86,0
76,2022-12-01,69.56,0
76,2023-01-01,78.38,0
76,2023-02-01,63.35,0
76,2023-03-01,73.01,0
76,2023-04-01,84.95,0
76,2023-05-01,65.09,0
76,2023-06-01,67.06,0
76,2023-07-01,74.84,0
76,2023-08-01,72.41,0
77,2022-01-01,111.66,0
77,2022-02-01,115.44,0
77,2022-03-01,108.19,0
77,2022-04-01,103.48,0
77,2022-05-01,102.83,0
77,2022-06-01,108.5,0
77,2022-07-01,106.47,0
77,2022-08-01,111.54,0
77,2022-09-01,123.29,0
77,2022-10-01,112.16,0
77,2022-11-01,112.72,0
77,2022-12-01,115.79,0
77,2023-01-01,113.65,0
77,2023-02-01,116.56,0
77,2023-03-01,121.35,0
77,2023-04-01,124.3,0
77,2023-05-01,125.69,0
77,2023-06-01,133.57,0
77,2023-07-01,123.81,0
77,2023-08-01,135.93,0
78,2022-01-01,87.08,0
78,2022-02-01,90.48,0
78,2022-03-01,81.69,0
78,2022-04-01,87.49,0
78,2022-05-01,81.43,0
78,2022-06-01,90.49,0
78,2022-07-01,90.9,0
78,2022-08-01,82.37,0
78,2022-09-01,86.95,0
78,2022-10-01,88.18,0
78,2022-11-01,87.49,0
78,2022-12-01,83.98,0
78,2023-01-01,85.4,0
78,2023-02-01,79.04,0
78,2023-03-01,81.34,0
78,2023-04-01,78.39,0
78,2023-05-01,76.59,1
78,2023-06-01,79.04,1
78,2023-07-01,79.62,1
78,2023-08-01,82.26,1
79,2022-01-01,45.29,0
79,2022-02-01,48.89,0
79,2022-03-01,44.37,0
79,2022-04-01,49.43,0
79,2022-05-01,37.76,0
79,2022-06-01,31.89,0
79,2022-07-01,33.81,0
79,2022-08-01,31.64,0
79,2022-09-01,31.61,0
79,2022-10-01,34.86,0
79,2022-11-01,32.33,0
79,2022-12-01,34.88,0
79,2023-01-01,17.57,0
79,2023-02-01,24.51,0
79,2023-03-01,24.94,0
79,2023-04-01,12.24,1
79,2023-05-01,13.63,1
79,2023-06-01,5.0,1
79,2023-07-01,17.8,1
79,2023-08-01,7.2,1
80,2022-01-01,37.65,0
80,2022-02-01,33.72,0
80,2022-03-01,27.09,0
80,2022-04-01,32.71,0
80,2022-05-01,21.81,0
80,2022-06-01,33.1,0
80,2022-07-01,26.68,0
80,2022-08-01,15.07,0
80,2022-09-01,19.64,0
80,2022-10-01,14.64,0
80,2022-11-01,18.75,0
80,2022-12-01,22.55,0
80,2023-01-01,5.0,0
80,2023-02-01,10.49,0
80,2023-03-01,6.5,0
80,2023-04-01,9.16,0
80,2023-05-01,5.0,0
80,2023-06-01,5.0,0
80,2023-07-01,5.0,0
80,2023-08-01,5.0,0
81,2022-01-01,80.24,0
81,2022-02-01,78.36,0
81,2022-03-01,90.68,0
81,2022-04-01,79.71,0
81,2022-05-01,86.46,0
81,2022-06-01,89.78,0
81,2022-07-01,91.18,0
81,2022-08-01,81.2,0
81,2022-09-01,94.32,0
81,2022-10-01,84.21,0
81,2022-11-01,94.99,0
81,2022-12-01,94.48,0
81,2023-01-01,97.03,0
81,2023-02-01,86.96,0
81,2023-03-01,97.76,0
81,2023-04-01,101.48,0
81,2023-05-01,97.6,0
81,2023-06-01,93.06,0
81,2023-07-01,103.57,0
81,2023-08-01,100.16,0
82,2022-01-01,80.62,0
82,2022-02-01,78.93,0
82,2022-03-01,77.85,0
82,2022-04-01,56.99,0
82,2022-05-01,68.87,0
82,2022-06-01,71.38,0
82,2022-07-01,67.62,0
82,2022-08-01,68.13,0
82,2022-09-01,63.01,0
82,2022-10-01,56.37,0
82,2022-11-01,48.73,0
82,2022-12-01,54.61,0
82,2023-01-01,75.83,0
82,2023-02-01,53.26,1
82,2023-03-01,42.1,1
82,2023-04-01,59.05,1
82,2023-05-01,58.66,1
82,2023-06-01,60.36,1
82,2023-07-01,53.64,1
82,2023-08-01,54.95,1
83,2022-01-01,75.54,0
83,2022-02-01,79.19,0
83,2022-03-01,72.32,0
83,2022-04-01,69.15,0
83,2022-05-01,84.75,0
83,2022-06-01,69.32,0
83,2022-07-01,73.97,0
83,2022-08-01,76.75,0
83,2022-09-01,74.74,0
83,2022-10-01,75.79,0
83,2022-11-01,78.84,0
83,2022-12-01,66.04,0
83,2023-01-01,71.15,0
83,2023-02-01,77.08,0
83,2023-03-01,75.31,0
83,2023-04-01,77.84,0
83,2023-05-01,78.46,1
83,2023-06-01,68.4,1
83,2023-07-01,83.42,1
83,2023-08-01,75.86,1
84,2022-01-01,78.75,0
84,2022-02-01,81.3,0
84,2022-03-01,83.3,0
84,2022-04-01,83.42,0
84,2022-05-01,73.44,0
84,2022-06-01,80.27,0
84,2022-07-01,71.68,0
84,2022-08-01,72.91,0
84,2022-09-01,74.87,0
84,2022-10-01,68.87,0
84,2022-11-01,63.57,0
84,2022-12-01,63.84,0
84,2023-01-01,61.9,0
84,2023-02-01,57.77,0
84,2023-03-01,56.48,0
84,2023-04-01,67.82,0
84,2023-05-01,58.22,0
84,2023-06-01,49.93,0
84,2023-07-01,55.01,0
84,2023-08-01,45.46,1
85,2022-01-01,79.72,0
85,2022-02-01,91.65,0
85,2022-03-01,110.7,0
85,2022-04-01,76.36,0
85,2022-05-01,87.37,0
85,2022-06-01,86.91,0
85,2022-07-01,89.64,0
85,2022-08-01,101.96,0
85,2022-09-01,98.99,0
85,2022-10-01,102.22,0
85,2022-11-01,96.55,0
85,2022-12-01,86.64,0
85,2023-01-01,89.09,0
85,2023-02-01,104.63,0
85,2023-03-01,100.88,0
85,2023-04-01,110.32,0
85,2023-05-01,103.47,0
85,2023-06-01,92.58,0
85,2023-07-01,98.62,0
85,2023-08-01,108.04,0
86,2022-01-01,111.42,0
86,2022-02-01,108.11,0
86,2022-03-01,101.45,0
86,2022-04-01,98.16,0
86,2022-05-01,104.21,0
86,2022-06-01,102.23,0
86,2022-07-01,98.36,0
86,2022-08-01,106.74,0
86,2022-09-01,107.29,0
86,2022-10-01,114.5,0
86,2022-11-01,105.35,0
86,2022-12-01,108.67,0
86,2023-01-01,104.85,0
86,2023-02-01,112.22,0
86,2023-03-01,108.17,0
86,2023-04-01,103.89,0
86,2023-05-01,109.54,0
86,2023-06-01,111.8,1
86,2023-07-01,111.63,1
86,2023-08-01,115.63,1
87,2022-01-01,78.39,0
87,2022-02-01,64.02,0
87,2022-03-01,66.42,0
87,2022-04-01,68.66,0
87,2022-05-01,66.75,0
87,2022-06-01,64.47,0
87,2022-07-01,53.05,0
87,2022-08-01,53.65,0
87,2022-09-01,65.27,0
87,2022-10-01,64.62,0
87,2022-11-01,56.03,0
87,2022-12-01,60.68,0
87,2023-01-01,49.63,0
87,2023-02-01,49.2,0
87,2023-03-01,46.6,0
87,2023-04-01,46.26,0
87,2023-05-01,51.22,0
87,2023-06-01,43.5,0
87,2023-07-01,54.6,0
87,2023-08-01,46.09,1
88,2022-01-01,96.01,0
88,2022-02-01,94.73,0
88,2022-03-01,96.5,0
88,2022-04-01,96.3,0
88,2022-05-01,91.68,0
88,2022-06-01,97.47,0
88,2022-07-01,99.97,0
88,2022-08-01,100.53,0
88,2022-09-01,103.34,0
88,2022-10-01,101.88,0
88,2022-11-01,100.99,0
88,2022-12-01,105.12,0
88,2023-01-01,100.78,0
88,2023-02-01,97.57,0
88,2023-03-01,101.71,1
88,2023-04-01,99.77,1
88,2023-05-01,100.87,1
88,2023-06-01,104.13,1
88,2023-07-01,101.88,1
88,2023-08-01,104.92,1
89,2022-01-01,102.25,0
89,2022-02-01,107.08,0
89,2022-03-01,105.65,0
89,2022-04-01,110.64,0
89,2022-05-01,105.9,0
89,2022-06-01,110.87,0
89,2022-07-01,115.7,0
89,2022-08-01,117.85,0
89,2022-09-01,116.42,0
89,2022-10-01,115.14,0
89,2022-11-01,112.21,0
89,2022-12-01,116.31,0
89,2023-01-01,118.57,0
89,2023-02-01,119.09,0
89,2023-03-01,122.93,0
89,2023-04-01,122.87,0
89,2023-05-01,125.89,0
89,2023-06-01,130.64,0
89,2023-07-01,126.53,0
89,2023-08-01,124.53,0
90,2022-01-01,112.65,0
90,2022-02-01,107.2,0
90,2022-03-01,98.66,0
90,2022-04-01,92.28,0
90,2022-05-01,99.1,0
90,2022-06-01,85.6,0
90,2022-07-01,93.42,0
90,2022-08-01,91.86,0
90,2022-09-01,93.78,0
90,2022-10-01,103.24,0
90,2022-11-01,85.87,0
90,2022-12-01,78.18,0
90,2023-01-01,79.62,0
90,2023-02-01,66.36,0
90,2023-03-01,71.7,0
90,2023-04-01,71.84,0
90,2023-05-01,69.33,0
90,2023-06-01,72.05,0
90,2023-07-01,63.87,0
90,2023-08-01,74.94,0
91,2022-01-01,38.95,0
91,2022-02-01,40.06,0
91,2022-03-01,41.77,0
91,2022-04-01,35.84,0
91,2022-05-01,36.06,0
91,2022-06-01,36.75,0
91,2022-07-01,32.92,0
91,2022-08-01,34.17,0
91,2022-09-01,34.83,0
91,2022-10-01,38.74,0
91,2022-11-01,36.31,0
91,2022-12-01,35.63,0
91,2023-01-01,37.3,0
91,2023-02-01,33.65,0
91,2023-03-01,34.9,0
91,2023-04-01,32.84,0
91,2023-05-01,33.58,0
91,2023-06-01,30.38,1
91,2023-07-01,23.92,1
91,2023-08-01,30.92,1
92,2022-01-01,92.28,0
92,2022-02-01,89.84,0
92,2022-03-01,89.5,0
92,2022-04-01,89.05,0
92,2022-05-01,93.03,0
92,2022-06-01,89.76,0
92,2022-07-01,99.28,0
92,2022-08-01,91.59,0
92,2022-09-01,85.81,0
92,2022-10-01,93.36,0
92,2022-11-01,93.55,0
92,2022-12-01,97.45,0
92,2023-01-01,95.27,0
92,2023-02-01,92.2,0
92,2023-03-01,94.17,0
92,2023-04-01,96.34,0
92,2023-05-01,89.12,0
92,2023-06-01,100.02,0
92,2023-07-01,93.78,1
92,2023-08-01,100.89,1
93,2022-01-01,115.64,0
93,2022-02-01,120.0,0
93,2022-03-01,105.8,0
93,2022-04-01,108.24,0
93,2022-05-01,119.22,0
93,2022-06-01,116.74,0
93,2022-07-01,118.82,0
93,2022-08-01,104.0,0
93,2022-09-01,122.61,0
93,2022-10-01,108.63,0
93,2022-11-01,115.0,0
93,2022-12-01,113.3,0
93,2023-01-01,109.16,0
93,2023-02-01,106.25,0
93,2023-03-01,104.61,0
93,2023-04-01,116.65,1
93,2023-05-01,106.82,1
93,2023-06-01,109.68,1
93,2023-07-01,115.82,1
93,2023-08-01,101.14,1
94,2022-01-01,76.03,0
