customer_id,snapshot_date,avg_monthly_usage,support_tickets,satisfaction_level,churn
199.0,2023-03-01,63.71,1,2.7,0
199.0,2023-04-01,61.9,0,3.25,0
199.0,2023-05-01,57.76,2,2.08,0
199.0,2023-06-01,58.96,0,3.3,0
200.0,2022-01-01,79.2,0,3.49,0
200.0,2022-02-01,83.52,0,2.57,0
200.0,2022-03-01,93.9,0,3.63,0
200.0,2022-04-01,119.84,1,2.66,0
200.0,2022-05-01,123.03,0,3.68,0
200.0,2022-06-01,110.31,0,3.35,0
200.0,2022-07-01,112.6,0,3.27,0
200.0,2022-08-01,122.93,1,3.54,0
200.0,2022-09-01,126.79,0,2.96,0
200.0,2022-10-01,120.8,0,3.07,0
200.0,2022-11-01,97.79,0,3.06,0
200.0,2022-12-01,89.53,0,3.48,0
200.0,2023-01-01,94.71,0,3.3,0
200.0,2023-02-01,83.22,1,3.12,0
200.0,2023-03-01,92.98,0,3.17,0
200.0,2023-04-01,101.36,0,3.35,0
200.0,2023-05-01,103.42,0,3.34,0
200.0,2023-06-01,91.2,0,3.13,0
201.0,2022-01-01,71.44,0,2.26,0
201.0,2022-02-01,72.4,0,2.62,0
201.0,2022-03-01,74.23,1,2.28,0
201.0,2022-04-01,65.75,1,1.83,0
201.0,2022-05-01,59.72,0,2.61,0
201.0,2022-06-01,45.98,0,2.46,0
201.0,2022-07-01,35.87,1,2.38,0
201.0,2022-08-01,27.0,0,2.49,0
201.0,2022-09-01,37.11,1,2.52,0
201.0,2022-10-01,26.19,2,2.07,0
201.0,2022-11-01,33.72,0,2.37,0
201.0,2022-12-01,47.25,1,2.05,0
201.0,2023-01-01,40.24,0,2.33,0
201.0,2023-02-01,40.39,0,2.91,0
201.0,2023-03-01,35.3,1,2.07,0
201.0,2023-04-01,26.72,0,2.25,0
201.0,2023-05-01,36.05,3,1.58,0
201.0,2023-06-01,31.96,0,3.05,0
202.0,2022-01-01,51.93,0,3.67,0
202.0,2022-02-01,43.99,0,2.82,0
202.0,2022-03-01,34.64,0,3.66,0
202.0,2022-04-01,27.26,0,3.62,0
202.0,2022-05-01,18.95,0,4.09,0
202.0,2022-06-01,6.91,0,3.52,0
202.0,2022-07-01,8.35,0,3.51,0
202.0,2022-08-01,5.0,0,2.98,0
202.0,2022-09-01,5.76,0,3.74,0
202.0,2022-10-01,28.9,0,3.53,0
202.0,2022-11-01,20.57,0,3.33,0
202.0,2022-12-01,23.79,0,3.61,0
202.0,2023-01-01,5.0,0,3.09,0
202.0,2023-02-01,16.04,0,3.44,0
202.0,2023-03-01,34.8,0,3.37,0
202.0,2023-04-01,37.12,0,3.71,0
202.0,2023-05-01,49.6,0,3.22,0
202.0,2023-06-01,34.13,0,3.27,0
203.0,2022-01-01,76.2,0,4.07,0
203.0,2022-02-01,76.39,0,4.29,0
203.0,2022-03-01,78.48,0,4.19,0
203.0,2022-04-01,82.8,1,4.24,0
203.0,2022-05-01,87.52,0,3.59,0
203.0,2022-06-01,83.88,1,3.25,0
203.0,2022-07-01,86.42,0,4.36,0
203.0,2022-08-01,84.85,1,4.49,0
203.0,2022-09-01,77.32,0,4.04,0
203.0,2022-10-01,86.99,0,3.79,0
203.0,2022-11-01,83.75,0,4.21,0
203.0,2022-12-01,91.16,0,3.97,0
203.0,2023-01-01,104.76,0,3.81,0
203.0,2023-02-01,106.93,0,3.3,0
203.0,2023-03-01,103.51,1,3.46,0
203.0,2023-04-01,109.0,1,3.59,0
203.0,2023-05-01,106.64,0,3.36,0
203.0,2023-06-01,109.3,0,3.98,0
204.0,2022-01-01,42.83,0,3.23,0
204.0,2022-02-01,43.01,0,2.28,0
204.0,2022-03-01,42.95,0,2.2,0
204.0,2022-04-01,41.76,0,2.48,0
204.0,2022-05-01,41.79,0,2.89,0
204.0,2022-06-01,32.37,0,2.63,0
204.0,2022-07-01,37.51,0,3.01,0
204.0,2022-08-01,42.55,0,2.41,0
204.0,2022-09-01,40.48,0,3.22,0
204.0,2022-10-01,50.48,0,2.9,0
204.0,2022-11-01,51.91,0,2.84,0
204.0,2022-12-01,46.56,0,2.61,0
204.0,2023-01-01,38.11,0,2.96,0
204.0,2023-02-01,41.01,0,2.39,0
204.0,2023-03-01,41.15,0,2.74,0
204.0,2023-04-01,34.61,0,2.55,0
204.0,2023-05-01,28.24,1,2.32,0
204.0,2023-06-01,31.18,0,2.74,0
205.0,2022-01-01,49.13,0,2.83,0
205.0,2022-02-01,41.72,1,2.92,0
205.0,2022-03-01,46.83,0,3.12,0
205.0,2022-04-01,48.73,2,2.66,0
205.0,2022-05-01,48.59,0,3.03,0
205.0,2022-06-01,52.04,0,2.83,0
205.0,2022-07-01,54.58,0,2.86,0
205.0,2022-08-01,54.27,0,3.64,0
205.0,2022-09-01,48.81,0,3.13,0
205.0,2022-10-01,47.2,0,3.26,0
205.0,2022-11-01,47.4,0,2.83,0
205.0,2022-12-01,54.89,1,2.75,0
205.0,2023-01-01,54.21,0,3.09,0
205.0,2023-02-01,55.48,1,2.99,0
205.0,2023-03-01,46.97,0,3.23,0
205.0,2023-04-01,49.39,0,3.11,0
205.0,2023-05-01,51.53,0,2.98,0
205.0,2023-06-01,50.32,0,3.15,0
206.0,2022-01-01,45.86,0,3.25,0
206.0,2022-02-01,35.88,0,3.27,0
206.0,2022-03-01,43.07,0,3.28,0
206.0,2022-04-01,41.31,0,3.49,0
206.0,2022-05-01,47.61,0,3.7,0
206.0,2022-06-01,72.58,0,3.52,0
206.0,2022-07-01,86.15,0,3.48,0
206.0,2022-08-01,60.5,0,3.45,0
206.0,2022-09-01,60.13,1,3.18,0
206.0,2022-10-01,63.14,1,3.47,0
206.0,2022-11-01,58.52,0,3.85,0
206.0,2022-12-01,59.72,0,3.82,0
206.0,2023-01-01,54.54,1,2.41,0
206.0,2023-02-01,58.62,0,3.36,0
206.0,2023-03-01,75.78,0,3.01,0
206.0,2023-04-01,66.06,1,2.99,0
206.0,2023-05-01,58.27,0,3.35,0
206.0,2023-06-01,63.05,0,3.24,0
207.0,2022-01-01,73.24,0,4.32,0
207.0,2022-02-01,88.47,0,3.95,0
207.0,2022-03-01,85.64,0,4.22,0
207.0,2022-04-01,89.34,1,4.11,0
207.0,2022-05-01,80.37,0,3.85,0
207.0,2022-06-01,82.61,0,5.0,0
207.0,2022-07-01,83.67,0,4.33,0
207.0,2022-08-01,90.47,0,4.14,0
207.0,2022-09-01,91.56,0,4.0,0
207.0,2022-10-01,89.79,0,4.6,0
207.0,2022-11-01,88.67,0,4.26,0
207.0,2022-12-01,92.14,1,4.44,0
207.0,2023-01-01,99.33,0,3.7,0
207.0,2023-02-01,104.33,0,3.88,0
207.0,2023-03-01,105.58,0,4.27,0
207.0,2023-04-01,98.7,0,4.28,0
207.0,2023-05-01,98.76,0,3.81,0
207.0,2023-06-01,101.0,0,4.49,0
208.0,2022-01-01,78.82,0,4.87,0
208.0,2022-02-01,97.31,0,4.89,0
208.0,2022-03-01,88.77,0,4.28,0
208.0,2022-04-01,98.22,0,4.2,0
208.0,2022-05-01,88.95,0,4.15,0
208.0,2022-06-01,89.22,0,4.81,0
208.0,2022-07-01,79.86,0,4.54,0
208.0,2022-08-01,59.97,0,5.0,0
208.0,2022-09-01,77.26,0,4.7,0
208.0,2022-10-01,65.77,0,4.06,0
208.0,2022-11-01,73.88,0,4.46,0
208.0,2022-12-01,75.12,2,4.31,0
208.0,2023-01-01,103.9,0,4.63,0
208.0,2023-02-01,115.97,0,4.39,0
208.0,2023-03-01,73.24,0,4.57,0
208.0,2023-04-01,46.49,0,5.0,0
208.0,2023-05-01,45.88,0,4.88,0
208.0,2023-06-01,48.33,0,5.0,0
209.0,2022-01-01,109.97,1,2.05,0
209.0,2022-02-01,113.39,0,3.05,0
209.0,2022-03-01,118.71,0,2.86,0
209.0,2022-04-01,118.54,0,2.33,0
209.0,2022-05-01,111.02,0,2.49,0
209.0,2022-06-01,123.75,0,1.7,0
209.0,2022-07-01,118.29,0,2.49,0
209.0,2022-08-01,134.07,0,2.39,0
209.0,2022-09-01,121.66,0,2.34,0
209.0,2022-10-01,128.09,0,2.29,0
209.0,2022-11-01,131.72,0,2.57,0
209.0,2022-12-01,135.64,0,2.35,0
209.0,2023-01-01,127.11,1,2.74,0
209.0,2023-02-01,128.39,0,2.78,0
209.0,2023-03-01,133.24,0,2.24,0
209.0,2023-04-01,130.5,0,2.52,0
209.0,2023-05-01,126.77,1,2.01,0
209.0,2023-06-01,132.27,0,2.47,0
210.0,2022-01-01,54.87,0,4.42,0
210.0,2022-02-01,38.11,0,4.25,0
210.0,2022-03-01,33.75,0,3.84,0
210.0,2022-04-01,41.04,1,3.66,0
210.0,2022-05-01,42.99,0,4.37,0
210.0,2022-06-01,79.25,0,4.17,0
210.0,2022-07-01,110.26,0,4.1,0
210.0,2022-08-01,102.63,0,3.45,0
210.0,2022-09-01,91.55,0,4.52,0
210.0,2022-10-01,105.04,0,3.89,0
210.0,2022-11-01,96.36,0,4.13,0
210.0,2022-12-01,83.38,0,3.71,0
210.0,2023-01-01,69.25,0,4.09,0
210.0,2023-02-01,80.07,0,3.58,0
210.0,2023-03-01,86.4,0,4.33,0
210.0,2023-04-01,102.29,0,4.54,0
210.0,2023-05-01,94.72,0,3.6,0
210.0,2023-06-01,107.08,0,3.86,0
211.0,2022-01-01,81.21,0,3.09,0
211.0,2022-02-01,87.97,0,3.48,0
211.0,2022-03-01,78.29,0,2.72,0
211.0,2022-04-01,74.19,0,3.53,0
211.0,2022-05-01,67.31,0,3.04,0
211.0,2022-06-01,66.9,0,2.96,0
211.0,2022-07-01,69.3,0,3.17,0
211.0,2022-08-01,80.54,0,3.54,0
211.0,2022-09-01,73.02,0,3.3,0
211.0,2022-10-01,67.84,1,3.37,0
211.0,2022-11-01,67.26,0,3.31,0
211.0,2022-12-01,66.85,0,3.56,0
211.0,2023-01-01,64.58,0,3.08,0
211.0,2023-02-01,68.47,0,3.58,0
211.0,2023-03-01,70.27,0,3.43,0
211.0,2023-04-01,67.8,0,3.57,0
211.0,2023-05-01,64.31,0,3.41,0
211.0,2023-06-01,51.01,0,3.55,0
212.0,2022-01-01,72.97,1,3.32,1
212.0,2022-02-01,71.92,1,3.07,1
212.0,2022-03-01,42.91,0,3.41,1
212.0,2022-04-01,49.38,1,2.93,1
212.0,2022-05-01,37.59,1,3.16,1
212.0,2022-06-01,27.36,0,2.79,1
212.0,2022-07-01,16.79,1,3.28,1
212.0,2022-08-01,13.62,0,3.43,1
212.0,2022-09-01,6.51,2,3.02,1
212.0,2022-10-01,13.8,0,2.8,1
212.0,2022-11-01,12.94,0,3.8,1
212.0,2022-12-01,25.04,0,3.47,1
212.0,2023-01-01,10.53,0,3.12,1
212.0,2023-02-01,14.38,1,3.73,1
212.0,2023-03-01,32.63,1,3.44,1
212.0,2023-04-01,38.57,0,3.54,1
212.0,2023-05-01,39.22,0,2.96,1
212.0,2023-06-01,37.17,1,3.3,1
213.0,2022-01-01,79.18,0,4.02,0
213.0,2022-02-01,101.8,0,4.51,0
213.0,2022-03-01,110.7,0,3.95,0
213.0,2022-04-01,103.89,1,4.23,0
213.0,2022-05-01,105.03,0,3.81,0
213.0,2022-06-01,120.38,0,4.18,0
213.0,2022-07-01,118.84,1,4.02,0
213.0,2022-08-01,151.95,0,3.82,0
213.0,2022-09-01,157.35,0,3.85,0
213.0,2022-10-01,163.9,1,3.87,0
213.0,2022-11-01,181.03,0,4.46,0
213.0,2022-12-01,161.47,0,4.27,0
213.0,2023-01-01,139.88,0,3.47,0
213.0,2023-02-01,142.25,0,3.53,0
213.0,2023-03-01,152.84,0,4.1,0
213.0,2023-04-01,158.27,0,4.06,0
213.0,2023-05-01,157.95,0,4.07,0
213.0,2023-06-01,175.45,1,3.8,0
214.0,2022-01-01,41.43,0,4.4,0
214.0,2022-02-01,34.51,0,4.28,0
214.0,2022-03-01,17.37,0,4.28,0
214.0,2022-04-01,14.29,1,4.58,0
214.0,2022-05-01,19.92,0,4.55,0
214.0,2022-06-01,18.11,0,3.82,0
214.0,2022-07-01,23.72,0,4.11,0
214.0,2022-08-01,32.49,0,4.45,0
214.0,2022-09-01,53.53,0,4.23,0
214.0,2022-10-01,63.32,0,4.06,0
214.0,2022-11-01,69.28,0,4.01,0
214.0,2022-12-01,91.39,1,4.26,0
214.0,2023-01-01,98.14,0,4.4,0
214.0,2023-02-01,104.51,2,4.34,0
214.0,2023-03-01,108.79,0,4.42,0
214.0,2023-04-01,104.83,0,4.11,0
214.0,2023-05-01,83.44,0,4.39,0
214.0,2023-06-01,84.34,1,4.13,0
215.0,2022-01-01,78.91,0,4.27,0
215.0,2022-02-01,109.69,0,4.36,0
215.0,2022-03-01,119.61,1,4.43,0
215.0,2022-04-01,133.42,0,4.13,0
215.0,2022-05-01,146.78,0,4.36,0
215.0,2022-06-01,158.49,0,4.27,0
215.0,2022-07-01,162.88,0,4.52,0
215.0,2022-08-01,153.58,0,4.28,0
215.0,2022-09-01,151.19,0,4.12,0
215.0,2022-10-01,140.44,0,4.44,0
215.0,2022-11-01,160.26,0,4.25,0
215.0,2022-12-01,175.92,0,4.0,0
215.0,2023-01-01,155.1,0,3.97,0
215.0,2023-02-01,139.77,0,4.04,0
215.0,2023-03-01,147.57,0,4.32,0
215.0,2023-04-01,119.06,0,4.69,0
215.0,2023-05-01,107.89,1,4.34,0
215.0,2023-06-01,103.33,0,4.67,0
216.0,2022-01-01,41.95,1,3.49,0
216.0,2022-02-01,29.01,0,3.58,0
216.0,2022-03-01,46.91,0,4.09,0
216.0,2022-04-01,37.65,0,4.17,0
216.0,2022-05-01,27.16,0,3.65,0
216.0,2022-06-01,7.19,0,3.62,0
216.0,2022-07-01,17.02,1,3.55,0
216.0,2022-08-01,23.95,0,3.24,0
216.0,2022-09-01,30.71,1,3.79,0
216.0,2022-10-01,30.24,0,3.12,0
216.0,2022-11-01,31.87,0,4.44,0
216.0,2022-12-01,38.47,1,3.4,0
216.0,2023-01-01,34.88,0,3.43,0
216.0,2023-02-01,23.53,0,3.33,0
216.0,2023-03-01,40.83,0,3.9,0
216.0,2023-04-01,58.59,1,3.15,0
216.0,2023-05-01,43.84,0,3.73,0
216.0,2023-06-01,64.54,0,3.82,0
217.0,2022-01-01,67.56,0,3.42,0
217.0,2022-02-01,76.04,1,2.88,0
217.0,2022-03-01,79.38,0,3.23,0
217.0,2022-04-01,72.56,0,3.49,0
217.0,2022-05-01,70.15,0,3.09,0
217.0,2022-06-01,56.8,1,2.71,0
217.0,2022-07-01,50.35,0,3.32,0
217.0,2022-08-01,43.45,1,2.91,0
217.0,2022-09-01,31.66,0,3.01,0
217.0,2022-10-01,48.67,1,2.47,0
217.0,2022-11-01,42.57,1,2.48,0
217.0,2022-12-01,41.46,0,3.29,0
217.0,2023-01-01,45.6,1,2.54,0
217.0,2023-02-01,64.24,0,3.01,0
217.0,2023-03-01,58.51,0,3.17,0
217.0,2023-04-01,48.68,0,2.79,0
217.0,2023-05-01,51.43,0,3.14,0
217.0,2023-06-01,69.71,1,3.09,0
218.0,2022-01-01,49.67,0,4.25,0
218.0,2022-02-01,45.77,0,3.73,0
218.0,2022-03-01,41.26,0,3.76,0
218.0,2022-04-01,39.22,0,4.33,0
218.0,2022-05-01,39.06,0,4.08,0
218.0,2022-06-01,43.5,0,4.46,0
218.0,2022-07-01,38.87,0,4.03,0
218.0,2022-08-01,36.92,0,3.47,0
218.0,2022-09-01,41.71,0,4.3,0
218.0,2022-10-01,34.15,0,4.3,0
218.0,2022-11-01,34.5,0,3.87,0
218.0,2022-12-01,35.38,0,3.44,0
218.0,2023-01-01,30.8,0,3.95,0
218.0,2023-02-01,36.55,0,3.9,0
218.0,2023-03-01,32.46,0,3.94,0
218.0,2023-04-01,32.23,0,4.34,0
218.0,2023-05-01,29.47,1,3.9,0
218.0,2023-06-01,19.77,0,4.32,0
219.0,2022-01-01,62.82,0,2.71,0
219.0,2022-02-01,65.32,0,2.6,0
219.0,2022-03-01,65.8,0,3.04,0
219.0,2022-04-01,65.99,0,2.35,0
219.0,2022-05-01,59.77,0,3.06,0
219.0,2022-06-01,59.43,0,2.66,0
219.0,2022-07-01,56.52,0,2.85,0
219.0,2022-08-01,60.0,0,2.79,0
219.0,2022-09-01,57.09,0,3.33,0
219.0,2022-10-01,60.75,0,2.79,0
219.0,2022-11-01,57.44,0,3.59,0
219.0,2022-12-01,55.74,0,3.38,0
219.0,2023-01-01,53.52,1,2.16,0
219.0,2023-02-01,57.5,1,2.85,0
219.0,2023-03-01,59.33,1,2.95,0
219.0,2023-04-01,59.91,0,3.18,0
219.0,2023-05-01,55.77,0,3.0,0
219.0,2023-06-01,53.09,0,3.09,0
220.0,2022-01-01,78.62,1,3.85,0
220.0,2022-02-01,91.32,1,3.06,0
220.0,2022-03-01,115.88,0,3.34,0
220.0,2022-04-01,116.46,0,3.46,0
220.0,2022-05-01,118.56,0,3.15,0
220.0,2022-06-01,131.2,0,3.35,0
220.0,2022-07-01,117.1,0,3.66,0
220.0,2022-08-01,96.17,1,3.86,0
220.0,2022-09-01,100.75,1,3.07,0
220.0,2022-10-01,117.37,0,4.09,0
220.0,2022-11-01,116.28,1,3.44,0
220.0,2022-12-01,117.38,0,3.48,0
220.0,2023-01-01,140.55,0,3.37,0
220.0,2023-02-01,161.86,0,4.12,0
220.0,2023-03-01,148.45,1,3.58,0
220.0,2023-04-01,167.01,0,4.11,0
220.0,2023-05-01,161.6,0,3.2,0
220.0,2023-06-01,151.45,0,3.5,0
221.0,2022-01-01,18.01,0,3.29,0
221.0,2022-02-01,20.14,0,3.57,0
221.0,2022-03-01,14.34,0,3.41,0
221.0,2022-04-01,13.67,0,4.22,0
221.0,2022-05-01,18.51,0,2.85,0
221.0,2022-06-01,30.71,0,3.36,0
221.0,2022-07-01,27.87,0,3.47,0
221.0,2022-08-01,40.58,0,3.2,0
221.0,2022-09-01,49.68,0,3.26,0
221.0,2022-10-01,32.86,0,3.08,0
221.0,2022-11-01,13.31,1,2.65,0
221.0,2022-12-01,15.85,0,2.73,0
221.0,2023-01-01,9.87,0,3.5,0
221.0,2023-02-01,20.42,0,3.25,0
221.0,2023-03-01,43.38,0,3.18,0
221.0,2023-04-01,47.42,0,3.45,0
221.0,2023-05-01,40.95,0,2.76,0
221.0,2023-06-01,43.78,0,2.76,0
222.0,2022-01-01,68.09,0,4.06,0
222.0,2022-02-01,79.73,1,3.69,0
222.0,2022-03-01,97.84,0,4.06,0
222.0,2022-04-01,89.05,0,4.17,0
222.0,2022-05-01,83.17,1,4.27,0
222.0,2022-06-01,80.74,0,3.73,0
222.0,2022-07-01,106.42,0,3.75,0
222.0,2022-08-01,103.44,0,4.26,0
222.0,2022-09-01,104.66,0,3.26,0
222.0,2022-10-01,100.69,0,3.63,0
222.0,2022-11-01,131.06,0,3.82,0
222.0,2022-12-01,125.98,0,3.22,0
222.0,2023-01-01,85.16,0,3.18,0
222.0,2023-02-01,106.53,1,3.41,0
222.0,2023-03-01,96.01,0,3.72,0
222.0,2023-04-01,106.4,0,3.57,0
222.0,2023-05-01,91.41,0,3.81,0
222.0,2023-06-01,96.66,0,4.02,0
223.0,2022-01-01,45.05,0,2.65,0
223.0,2022-02-01,41.49,0,3.22,0
223.0,2022-03-01,35.68,1,2.73,0
223.0,2022-04-01,40.88,0,3.24,0
223.0,2022-05-01,34.32,0,2.8,0
223.0,2022-06-01,28.55,0,3.37,0
223.0,2022-07-01,30.99,0,2.93,0
223.0,2022-08-01,22.87,0,3.35,0
223.0,2022-09-01,25.3,0,3.21,0
223.0,2022-10-01,34.68,0,2.85,0
223.0,2022-11-01,35.15,1,2.6,0
223.0,2022-12-01,21.82,0,2.49,0
223.0,2023-01-01,20.69,1,2.08,0
223.0,2023-02-01,25.21,0,3.38,0
223.0,2023-03-01,19.77,1,3.68,0
223.0,2023-04-01,17.9,1,2.92,0
223.0,2023-05-01,15.71,0,2.82,0
223.0,2023-06-01,6.93,0,2.67,0
224.0,2022-01-01,51.42,0,2.19,0
224.0,2022-02-01,52.59,0,2.81,0
224.0,2022-03-01,42.09,0,2.96,0
224.0,2022-04-01,34.83,0,2.9,0
224.0,2022-05-01,36.73,0,3.12,0
224.0,2022-06-01,39.75,0,2.69,0
224.0,2022-07-01,41.87,0,2.69,0
224.0,2022-08-01,41.28,0,2.7,0
224.0,2022-09-01,41.77,0,3.2,0
224.0,2022-10-01,41.39,1,2.65,0
224.0,2022-11-01,39.63,0,2.73,0
224.0,2022-12-01,44.11,0,2.69,0
224.0,2023-01-01,47.55,0,2.44,0
224.0,2023-02-01,44.49,0,2.75,0
224.0,2023-03-01,47.7,0,3.5,0
224.0,2023-04-01,48.43,0,2.29,0
224.0,2023-05-01,52.96,0,2.97,0
224.0,2023-06-01,56.82,0,3.14,0
225.0,2022-01-01,74.31,1,3.91,0
225.0,2022-02-01,67.24,2,4.38,0
225.0,2022-03-01,69.69,2,3.77,0
225.0,2022-04-01,71.05,0,3.79,0
225.0,2022-05-01,72.17,3,3.93,0
225.0,2022-06-01,72.26,2,4.49,0
225.0,2022-07-01,72.26,1,3.95,0
225.0,2022-08-01,74.15,0,4.4,0
225.0,2022-09-01,64.83,0,4.32,0
225.0,2022-10-01,60.02,1,4.32,0
225.0,2022-11-01,51.95,0,4.2,0
225.0,2022-12-01,48.75,0,4.13,0
225.0,2023-01-01,51.52,0,4.81,0
225.0,2023-02-01,43.13,2,4.27,0
225.0,2023-03-01,48.84,1,4.49,0
225.0,2023-04-01,51.97,0,4.1,0
225.0,2023-05-01,56.93,0,4.59,0
225.0,2023-06-01,59.82,1,4.01,0
226.0,2022-01-01,66.69,0,2.61,0
226.0,2022-02-01,66.35,0,2.64,0
226.0,2022-03-01,74.55,1,2.3,0
226.0,2022-04-01,93.92,3,2.04,0
226.0,2022-05-01,90.91,0,2.34,0
226.0,2022-06-01,99.17,1,2.72,0
226.0,2022-07-01,104.07,0,2.67,0
226.0,2022-08-01,103.92,0,2.94,0
226.0,2022-09-01,97.36,0,2.82,0
226.0,2022-10-01,92.47,1,3.07,0
226.0,2022-11-01,109.3,2,2.15,0
226.0,2022-12-01,110.3,0,2.41,0
226.0,2023-01-01,111.56,1,2.24,0
226.0,2023-02-01,117.93,0,2.74,0
226.0,2023-03-01,119.8,0,2.4,0
226.0,2023-04-01,123.61,0,2.57,0
226.0,2023-05-01,121.93,0,3.04,0
226.0,2023-06-01,115.86,1,2.42,0
227.0,2022-01-01,30.35,0,3.67,0
227.0,2022-02-01,24.23,0,3.34,0
227.0,2022-03-01,21.04,0,3.53,0
227.0,2022-04-01,16.56,2,3.13,0
227.0,2022-05-01,30.86,0,3.88,0
227.0,2022-06-01,35.02,0,3.27,0
227.0,2022-07-01,35.69,0,3.5,0
227.0,2022-08-01,32.76,0,4.08,0
227.0,2022-09-01,17.63,0,3.39,0
227.0,2022-10-01,25.76,0,2.95,0
227.0,2022-11-01,7.86,0,3.62,0
227.0,2022-12-01,7.55,0,3.27,0
227.0,2023-01-01,18.02,1,3.44,0
227.0,2023-02-01,16.16,0,4.0,0
227.0,2023-03-01,15.46,0,2.93,0
227.0,2023-04-01,15.28,1,2.95,0
227.0,2023-05-01,16.89,0,3.65,0
227.0,2023-06-01,10.78,0,3.89,0
228.0,2022-01-01,46.65,0,2.94,0
228.0,2022-02-01,50.72,0,2.99,0
228.0,2022-03-01,45.55,0,2.73,0
228.0,2022-04-01,48.27,0,2.86,0
228.0,2022-05-01,58.57,0,3.11,0
228.0,2022-06-01,61.97,0,2.98,0
228.0,2022-07-01,65.26,0,2.45,0
228.0,2022-08-01,66.95,0,2.75,0
228.0,2022-09-01,66.1,1,2.52,0
228.0,2022-10-01,68.19,0,2.64,0
228.0,2022-11-01,62.22,0,2.78,0
228.0,2022-12-01,63.22,0,3.38,0
228.0,2023-01-01,54.28,0,2.94,0
228.0,2023-02-01,49.12,1,2.38,0
228.0,2023-03-01,43.68,0,2.65,0
228.0,2023-04-01,44.83,0,2.87,0
228.0,2023-05-01,52.89,0,3.29,0
228.0,2023-06-01,48.11,0,2.99,0
229.0,2022-01-01,80.76,0,2.55,0
229.0,2022-02-01,74.11,0,2.83,0
229.0,2022-03-01,69.99,0,2.21,0
229.0,2022-04-01,67.05,0,2.11,0
229.0,2022-05-01,59.86,0,2.46,0
229.0,2022-06-01,67.15,0,2.29,0
229.0,2022-07-01,63.3,0,3.01,0
229.0,2022-08-01,69.39,0,2.54,0
229.0,2022-09-01,60.07,0,2.39,0
229.0,2022-10-01,60.9,1,2.21,0
229.0,2022-11-01,52.36,0,3.08,0
229.0,2022-12-01,59.17,0,2.54,0
229.0,2023-01-01,50.31,0,2.21,0
229.0,2023-02-01,65.44,0,1.53,0
229.0,2023-03-01,61.84,0,2.97,0
229.0,2023-04-01,54.21,0,2.71,0
229.0,2023-05-01,55.93,0,2.58,0
229.0,2023-06-01,57.9,1,2.22,0
230.0,2022-01-01,46.73,0,2.59,0
230.0,2022-02-01,43.11,0,2.64,0
230.0,2022-03-01,35.67,0,2.77,0
230.0,2022-04-01,42.88,1,2.7,0
230.0,2022-05-01,48.86,0,2.56,0
230.0,2022-06-01,45.81,1,2.34,0
230.0,2022-07-01,44.36,0,2.48,0
230.0,2022-08-01,38.35,0,2.42,0
230.0,2022-09-01,35.04,0,2.5,0
230.0,2022-10-01,28.64,0,2.26,0
230.0,2022-11-01,25.17,0,2.97,0
230.0,2022-12-01,25.31,0,2.53,0
230.0,2023-01-01,28.18,0,3.25,0
230.0,2023-02-01,26.08,0,3.22,0
230.0,2023-03-01,26.94,1,2.81,0
230.0,2023-04-01,29.58,0,2.53,0
230.0,2023-05-01,32.16,0,2.96,0
230.0,2023-06-01,26.62,0,2.29,0
231.0,2022-01-01,69.25,0,2.29,0
231.0,2022-02-01,63.25,1,2.97,0
231.0,2022-03-01,63.69,0,2.61,0
231.0,2022-04-01,60.49,1,2.86,0
231.0,2022-05-01,51.18,0,3.04,0
231.0,2022-06-01,57.85,0,3.23,0
231.0,2022-07-01,47.56,1,2.66,0
231.0,2022-08-01,46.98,0,2.92,0
231.0,2022-09-01,53.69,1,2.45,0
231.0,2022-10-01,40.41,0,2.91,0
231.0,2022-11-01,33.75,0,2.84,0
231.0,2022-12-01,46.42,0,2.8,0
231.0,2023-01-01,49.48,0,2.46,0
231.0,2023-02-01,61.28,1,2.41,0
231.0,2023-03-01,70.42,1,3.04,0
231.0,2023-04-01,75.15,0,3.44,0
231.0,2023-05-01,90.2,2,2.67,0
231.0,2023-06-01,97.73,0,2.46,0
232.0,2022-01-01,53.87,0,4.23,0
232.0,2022-02-01,62.0,0,4.68,0
232.0,2022-03-01,56.77,0,4.39,0
232.0,2022-04-01,48.6,0,4.24,0
232.0,2022-05-01,41.59,0,4.38,0
232.0,2022-06-01,52.0,0,4.09,0
232.0,2022-07-01,44.94,0,4.21,0
232.0,2022-08-01,46.24,0,4.09,0
232.0,2022-09-01,59.96,2,3.74,0
232.0,2022-10-01,67.72,0,4.09,0
232.0,2022-11-01,65.23,0,4.82,0
232.0,2022-12-01,71.14,0,4.35,0
232.0,2023-01-01,69.39,0,4.31,0
232.0,2023-02-01,74.13,0,3.86,0
232.0,2023-03-01,75.77,0,4.23,0
232.0,2023-04-01,72.38,0,4.65,0
232.0,2023-05-01,73.08,0,4.0,0
232.0,2023-06-01,63.22,1,4.61,0
233.0,2022-01-01,67.75,0,2.8,0
233.0,2022-02-01,51.53,1,2.72,0
233.0,2022-03-01,57.72,1,2.78,0
233.0,2022-04-01,91.67,0,3.09,0
233.0,2022-05-01,97.69,0,2.88,0
233.0,2022-06-01,102.27,0,2.56,0
233.0,2022-07-01,117.33,0,2.96,0
233.0,2022-08-01,109.01,0,3.41,0
233.0,2022-09-01,108.91,1,2.87,0
