customer_id,event_date,avg_monthly_usage,churned,customer_segment,income,tenure_years
68,2022-05-01,87.41,0,segment_24,42221.0,3
68,2022-06-01,79.21,0,segment_14,21129.0,17
68,2022-07-01,87.87,0,segment_6,71237.0,7
68,2022-08-01,81.1,0,segment_19,161911.0,8
68,2022-09-01,69.46,0,segment_18,39727.0,11
68,2022-10-01,86.44,0,segment_5,54339.0,11
68,2022-11-01,86.3,0,segment_18,42222.0,10
68,2022-12-01,80.21,0,segment_6,26156.0,13
68,2023-01-01,79.75,0,segment_0,13460.0,14
68,2023-02-01,75.36,1,segment_6,26279.0,8
68,2023-03-01,88.58,1,segment_2,17410.0,11
68,2023-04-01,89.19,1,segment_24,111575.0,10
68,2023-05-01,77.87,1,segment_5,39386.0,11
68,2023-06-01,79.94,1,segment_22,32612.0,5
68,2023-07-01,82.9,1,segment_24,68424.0,11
68,2023-08-01,97.71,1,segment_5,20474.0,11
69,2022-01-01,63.8,0,segment_10,25333.0,15
69,2022-02-01,39.09,0,segment_1,41808.0,12
69,2022-03-01,44.78,0,segment_5,74403.0,7
69,2022-04-01,57.76,0,segment_21,54231.0,12
69,2022-05-01,44.01,0,segment_17,46583.0,8
69,2022-06-01,46.13,0,segment_22,39386.0,8
69,2022-07-01,51.52,0,segment_13,51028.0,9
69,2022-08-01,62.1,0,segment_11,45296.0,7
69,2022-09-01,41.13,0,segment_8,21633.0,8
69,2022-10-01,57.81,0,segment_12,41259.0,0
69,2022-11-01,64.91,0,segment_19,21073.0,10
69,2022-12-01,55.39,0,segment_20,42135.0,6
69,2023-01-01,54.25,0,segment_21,30079.0,5
69,2023-02-01,60.62,0,segment_0,184172.0,2
69,2023-03-01,56.14,0,segment_7,39185.0,6
69,2023-04-01,68.98,0,segment_8,17282.0,1
69,2023-05-01,49.32,0,segment_16,37030.0,14
69,2023-06-01,57.99,0,segment_12,54809.0,10
69,2023-07-01,60.28,0,segment_3,109537.0,7
69,2023-08-01,55.88,0,segment_5,28178.0,17
70,2022-01-01,77.89,0,segment_12,15530.0,7
70,2022-02-01,72.32,0,segment_16,65519.0,12
70,2022-03-01,77.85,0,segment_18,17529.0,11
70,2022-04-01,82.86,0,segment_22,30893.0,9
70,2022-05-01,70.36,0,segment_23,34386.0,4
70,2022-06-01,69.61,0,segment_7,38492.0,13
70,2022-07-01,68.09,0,segment_20,60687.0,10
70,2022-08-01,61.58,0,segment_16,26630.0,6
70,2022-09-01,70.5,0,segment_16,34056.0,3
70,2022-10-01,77.69,0,segment_23,39792.0,10
70,2022-11-01,73.35,0,segment_20,43903.0,6
70,2022-12-01,70.31,0,segment_14,42561.0,6
70,2023-01-01,71.54,0,segment_24,52135.0,10
70,2023-02-01,66.68,0,segment_0,66589.0,13
70,2023-03-01,56.23,0,segment_1,50796.0,9
70,2023-04-01,73.64,0,segment_19,52688.0,5
70,2023-05-01,74.8,0,segment_9,15532.0,6
70,2023-06-01,62.08,1,segment_15,41362.0,11
70,2023-07-01,65.17,1,segment_22,39386.0,2
70,2023-08-01,63.84,1,segment_3,62153.0,9
71,2022-01-01,102.82,0,segment_7,26491.0,7
71,2022-02-01,96.92,0,segment_15,39386.0,8
71,2022-03-01,99.96,0,segment_6,28439.0,4
71,2022-04-01,102.24,0,segment_4,55373.0,14
71,2022-05-01,98.86,0,segment_22,74632.0,7
71,2022-06-01,97.05,0,segment_7,31430.0,17
71,2022-07-01,98.38,0,segment_2,69201.0,11
71,2022-08-01,93.89,0,segment_2,43221.0,9
71,2022-09-01,94.11,0,segment_17,37250.0,14
71,2022-10-01,91.96,0,segment_3,39386.0,6
71,2022-11-01,96.65,0,segment_3,62816.0,11
71,2022-12-01,94.74,0,segment_14,48793.0,13
71,2023-01-01,91.92,0,segment_14,157234.0,13
71,2023-02-01,94.01,0,segment_3,24068.0,7
71,2023-03-01,96.01,0,segment_1,54767.0,11
71,2023-04-01,100.96,0,segment_22,29216.0,18
71,2023-05-01,97.37,0,segment_2,23823.0,14
71,2023-06-01,85.07,0,segment_9,39873.0,9
71,2023-07-01,93.95,1,segment_0,39386.0,8
71,2023-08-01,97.97,1,segment_17,231168.0,1
72,2022-01-01,92.19,0,segment_4,35936.0,5
72,2022-02-01,93.98,0,segment_8,20371.0,14
72,2022-03-01,68.75,0,segment_19,47278.0,5
72,2022-04-01,76.94,0,segment_5,11558.0,15
72,2022-05-01,87.13,0,segment_18,37980.0,15
72,2022-06-01,95.94,0,segment_8,40522.0,5
72,2022-07-01,79.61,0,segment_17,64651.0,12
72,2022-08-01,72.6,0,segment_23,71982.0,12
72,2022-09-01,74.95,0,segment_14,29669.0,15
72,2022-10-01,84.62,0,segment_14,36666.0,13
72,2022-11-01,68.4,0,segment_13,25344.0,6
72,2022-12-01,65.7,0,segment_2,20397.0,9
72,2023-01-01,66.39,0,segment_7,48336.0,15
72,2023-02-01,61.39,0,segment_18,18691.0,8
72,2023-03-01,67.58,0,segment_10,31295.0,9
72,2023-04-01,76.85,0,segment_3,22090.0,4
72,2023-05-01,65.84,0,segment_14,55815.0,14
72,2023-06-01,60.08,0,segment_23,118285.0,5
72,2023-07-01,58.2,0,segment_9,18380.0,15
72,2023-08-01,47.41,0,segment_19,13202.0,13
73,2022-01-01,117.96,0,segment_10,37237.0,8
73,2022-02-01,117.2,0,segment_24,40514.0,8
73,2022-03-01,117.59,0,segment_8,45761.0,11
73,2022-04-01,115.81,0,segment_21,30705.0,11
73,2022-05-01,119.53,0,segment_16,35582.0,11
73,2022-06-01,125.53,0,segment_8,50036.0,13
73,2022-07-01,115.42,0,segment_24,74926.0,9
73,2022-08-01,119.66,0,segment_22,12418.0,2
73,2022-09-01,123.1,0,segment_8,32165.0,7
73,2022-10-01,121.34,0,segment_23,45628.0,8
73,2022-11-01,123.03,0,segment_24,23137.0,9
73,2022-12-01,123.66,0,segment_8,113402.0,13
73,2023-01-01,125.05,0,segment_22,27412.0,-3
73,2023-02-01,124.16,0,segment_21,39152.0,5
73,2023-03-01,124.49,0,segment_1,56028.0,3
73,2023-04-01,130.55,0,segment_12,28147.0,10
73,2023-05-01,131.5,0,segment_22,13254.0,10
73,2023-06-01,124.47,0,segment_0,31033.0,8
73,2023-07-01,120.73,0,segment_5,74433.0,2
73,2023-08-01,133.31,0,segment_5,32789.0,4
74,2022-01-01,83.01,0,segment_15,24152.0,10
74,2022-02-01,85.72,0,segment_11,69940.0,8
74,2022-03-01,77.64,0,segment_14,32910.0,6
74,2022-04-01,75.99,0,segment_6,29551.0,19
74,2022-05-01,79.09,0,segment_1,43900.0,8
74,2022-06-01,80.06,0,segment_11,63732.0,6
74,2022-07-01,72.4,0,segment_19,167548.0,9
74,2022-08-01,64.72,0,segment_1,65929.0,12
74,2022-09-01,65.47,0,segment_3,80491.0,11
74,2022-10-01,69.34,0,segment_2,29626.0,14
74,2022-11-01,67.43,0,segment_1,21687.0,7
74,2022-12-01,65.89,0,segment_17,41664.0,9
74,2023-01-01,65.76,0,segment_2,42800.0,7
74,2023-02-01,60.79,0,segment_9,21012.0,11
74,2023-03-01,60.53,0,segment_11,36127.0,5
74,2023-04-01,56.81,0,segment_3,51000.0,7
74,2023-05-01,62.22,0,segment_22,49823.0,10
74,2023-06-01,62.11,0,segment_19,54315.0,12
74,2023-07-01,44.37,0,segment_6,47790.0,1
74,2023-08-01,48.2,0,segment_19,29607.0,10
75,2022-01-01,38.18,0,segment_18,29485.0,19
75,2022-02-01,43.9,0,segment_7,19548.0,9
75,2022-03-01,42.14,0,segment_2,117109.0,14
75,2022-04-01,39.8,0,segment_14,40460.0,6
75,2022-05-01,32.87,0,segment_7,39386.0,7
75,2022-06-01,34.02,0,segment_17,22987.0,12
75,2022-07-01,41.0,0,segment_13,233606.0,16
75,2022-08-01,43.31,0,segment_18,21078.0,20
75,2022-09-01,32.67,0,segment_3,31029.0,7
75,2022-10-01,33.93,0,segment_2,51508.0,1
75,2022-11-01,39.16,0,segment_21,57533.0,12
75,2022-12-01,38.77,0,segment_8,71307.0,9
75,2023-01-01,28.72,0,segment_9,118724.0,13
75,2023-02-01,38.53,0,segment_7,54376.0,9
75,2023-03-01,33.98,0,segment_19,21298.0,7
75,2023-04-01,46.34,0,segment_1,34400.0,3
75,2023-05-01,38.24,0,segment_0,48276.0,10
75,2023-06-01,38.95,0,segment_3,138820.0,7
75,2023-07-01,38.83,0,segment_15,17349.0,9
75,2023-08-01,29.21,0,segment_4,82581.0,13
76,2022-01-01,77.54,0,segment_17,44709.0,15
76,2022-02-01,74.49,0,segment_13,66349.0,10
76,2022-03-01,68.41,0,segment_12,37752.0,12
76,2022-04-01,76.44,0,segment_15,24210.0,7
76,2022-05-01,66.19,0,segment_14,62976.0,4
76,2022-06-01,81.83,0,segment_18,59436.0,10
76,2022-07-01,70.59,0,segment_3,71914.0,10
76,2022-08-01,74.85,0,segment_18,39815.0,7
76,2022-09-01,75.21,0,segment_23,28004.0,6
76,2022-10-01,71.39,0,segment_12,15752.0,10
76,2022-11-01,76.86,0,segment_10,65619.0,12
76,2022-12-01,69.56,0,segment_17,51757.0,13
76,2023-01-01,78.38,0,segment_24,22483.0,5
76,2023-02-01,63.35,0,segment_10,29052.0,5
76,2023-03-01,73.01,0,segment_21,30331.0,8
76,2023-04-01,84.95,0,segment_0,16485.0,10
76,2023-05-01,65.09,0,segment_14,24572.0,10
76,2023-06-01,67.06,0,segment_23,20326.0,9
76,2023-07-01,74.84,0,segment_9,31335.0,11
76,2023-08-01,72.41,0,segment_21,25765.0,10
77,2022-01-01,111.66,0,segment_3,15120.0,15
77,2022-02-01,115.44,0,segment_5,135070.0,6
77,2022-03-01,108.19,0,segment_1,85095.0,7
77,2022-04-01,103.48,0,segment_16,25149.0,4
77,2022-05-01,102.83,0,segment_11,47261.0,17
77,2022-06-01,108.5,0,segment_21,51558.0,13
77,2022-07-01,106.47,0,segment_23,39386.0,12
77,2022-08-01,111.54,0,segment_4,24559.0,12
77,2022-09-01,123.29,0,segment_23,77285.0,15
77,2022-10-01,112.16,0,segment_18,28890.0,16
77,2022-11-01,112.72,0,segment_5,18006.0,11
77,2022-12-01,115.79,0,segment_16,61974.0,4
77,2023-01-01,113.65,0,segment_18,87068.0,12
77,2023-02-01,116.56,0,segment_19,189613.0,6
77,2023-03-01,121.35,0,segment_20,19538.0,9
77,2023-04-01,124.3,0,segment_2,61044.0,9
77,2023-05-01,125.69,0,segment_7,31386.0,8
77,2023-06-01,133.57,0,segment_4,64216.0,12
77,2023-07-01,123.81,0,segment_22,16609.0,13
77,2023-08-01,135.93,0,segment_4,18813.0,14
78,2022-01-01,87.08,0,segment_23,25196.0,11
78,2022-02-01,90.48,0,segment_16,42082.0,12
78,2022-03-01,81.69,0,segment_18,27319.0,0
78,2022-04-01,87.49,0,segment_18,59601.0,8
78,2022-05-01,81.43,0,segment_9,74320.0,8
78,2022-06-01,90.49,0,segment_2,57511.0,8
78,2022-07-01,90.9,0,segment_21,106008.0,5
78,2022-08-01,82.37,0,segment_24,51508.0,11
78,2022-09-01,86.95,0,segment_12,19338.0,17
78,2022-10-01,88.18,0,segment_15,39386.0,5
78,2022-11-01,87.49,0,segment_11,27914.0,13
78,2022-12-01,83.98,0,segment_21,69303.0,8
78,2023-01-01,85.4,0,segment_20,103181.0,15
78,2023-02-01,79.04,0,segment_16,52786.0,4
78,2023-03-01,81.34,0,segment_1,16355.0,7
78,2023-04-01,78.39,0,segment_15,23134.0,14
78,2023-05-01,76.59,1,segment_10,88756.0,10
78,2023-06-01,79.04,1,segment_0,36262.0,10
78,2023-07-01,79.62,1,segment_11,42097.0,12
78,2023-08-01,82.26,1,segment_5,63278.0,5
79,2022-01-01,45.29,0,segment_18,60949.0,5
79,2022-02-01,48.89,0,segment_4,47442.0,8
79,2022-03-01,44.37,0,segment_21,35411.0,8
79,2022-04-01,49.43,0,segment_20,33269.0,6
79,2022-05-01,37.76,0,segment_2,67153.0,13
79,2022-06-01,31.89,0,segment_17,55945.0,15
79,2022-07-01,33.81,0,segment_17,34393.0,10
79,2022-08-01,31.64,0,segment_11,76823.0,10
79,2022-09-01,31.61,0,segment_17,37144.0,12
79,2022-10-01,34.86,0,segment_9,24076.0,4
79,2022-11-01,32.33,0,segment_3,25453.0,7
79,2022-12-01,34.88,0,segment_19,22309.0,0
79,2023-01-01,17.57,0,segment_18,34082.0,5
79,2023-02-01,24.51,0,segment_23,84139.0,7
79,2023-03-01,24.94,0,segment_3,24758.0,8
79,2023-04-01,12.24,1,segment_23,39386.0,9
79,2023-05-01,13.63,1,segment_10,27064.0,6
79,2023-06-01,5.0,1,segment_2,34331.0,8
79,2023-07-01,17.8,1,segment_14,16219.0,6
79,2023-08-01,7.2,1,segment_15,35160.0,6
80,2022-01-01,37.65,0,segment_11,35731.0,4
80,2022-02-01,33.72,0,segment_17,55501.0,4
80,2022-03-01,27.09,0,segment_23,45888.0,10
80,2022-04-01,32.71,0,segment_5,19554.0,10
80,2022-05-01,21.81,0,segment_14,76919.0,16
80,2022-06-01,33.1,0,segment_1,45532.0,5
80,2022-07-01,26.68,0,segment_22,45208.0,13
80,2022-08-01,15.07,0,segment_11,39914.0,4
80,2022-09-01,19.64,0,segment_9,29417.0,9
80,2022-10-01,14.64,0,segment_22,45737.0,17
80,2022-11-01,18.75,0,segment_3,53388.0,4
80,2022-12-01,22.55,0,segment_7,14070.0,6
80,2023-01-01,5.0,0,segment_14,29049.0,12
80,2023-02-01,10.49,0,segment_18,34441.0,3
80,2023-03-01,6.5,0,segment_15,46802.0,9
80,2023-04-01,9.16,0,segment_12,82124.0,11
80,2023-05-01,5.0,0,segment_24,25259.0,9
80,2023-06-01,5.0,0,segment_14,29769.0,8
80,2023-07-01,5.0,0,segment_13,29509.0,13
80,2023-08-01,5.0,0,segment_14,24812.0,14
81,2022-01-01,80.24,0,segment_11,32587.0,7
81,2022-02-01,78.36,0,segment_10,63734.0,8
81,2022-03-01,90.68,0,segment_20,21326.0,4
81,2022-04-01,79.71,0,segment_2,51879.0,8
81,2022-05-01,86.46,0,segment_24,14455.0,8
81,2022-06-01,89.78,0,segment_13,28658.0,14
81,2022-07-01,91.18,0,segment_1,32935.0,9
81,2022-08-01,81.2,0,segment_17,109635.0,0
81,2022-09-01,94.32,0,segment_2,34034.0,8
81,2022-10-01,84.21,0,segment_8,10713.0,7
81,2022-11-01,94.99,0,segment_10,12096.0,7
81,2022-12-01,94.48,0,segment_2,40962.0,12
81,2023-01-01,97.03,0,segment_4,39386.0,11
81,2023-02-01,86.96,0,segment_8,39386.0,2
81,2023-03-01,97.76,0,segment_9,39386.0,10
81,2023-04-01,101.48,0,segment_5,80608.0,8
81,2023-05-01,97.6,0,segment_5,29034.0,8
81,2023-06-01,93.06,0,segment_10,68661.0,16
81,2023-07-01,103.57,0,segment_16,15074.0,14
81,2023-08-01,100.16,0,segment_1,23319.0,12
82,2022-01-01,80.62,0,segment_8,13572.0,15
82,2022-02-01,78.93,0,segment_23,34033.0,14
82,2022-03-01,77.85,0,segment_17,39036.0,9
82,2022-04-01,56.99,0,segment_4,42978.0,12
82,2022-05-01,68.87,0,segment_20,41653.0,8
82,2022-06-01,71.38,0,segment_5,23005.0,11
82,2022-07-01,67.62,0,segment_3,39386.0,5
82,2022-08-01,68.13,0,segment_8,16342.0,3
82,2022-09-01,63.01,0,segment_4,90938.0,14
82,2022-10-01,56.37,0,segment_3,33450.0,13
82,2022-11-01,48.73,0,segment_8,29931.0,16
82,2022-12-01,54.61,0,segment_17,104126.0,2
82,2023-01-01,75.83,0,segment_10,19046.0,14
82,2023-02-01,53.26,1,segment_15,20427.0,17
82,2023-03-01,42.1,1,segment_1,20790.0,14
82,2023-04-01,59.05,1,segment_15,38533.0,11
82,2023-05-01,58.66,1,segment_18,51998.0,9
82,2023-06-01,60.36,1,segment_9,62555.0,6
82,2023-07-01,53.64,1,segment_3,187812.0,5
82,2023-08-01,54.95,1,segment_11,39386.0,4
83,2022-01-01,75.54,0,segment_8,57828.0,3
83,2022-02-01,79.19,0,segment_12,28730.0,13
83,2022-03-01,72.32,0,segment_4,28230.0,13
83,2022-04-01,69.15,0,segment_1,27670.0,19
83,2022-05-01,84.75,0,segment_2,23265.0,11
83,2022-06-01,69.32,0,segment_7,39386.0,8
83,2022-07-01,73.97,0,segment_5,39386.0,5
83,2022-08-01,76.75,0,segment_4,40697.0,10
83,2022-09-01,74.74,0,segment_3,90274.0,15
83,2022-10-01,75.79,0,segment_19,16195.0,14
83,2022-11-01,78.84,0,segment_15,39386.0,16
83,2022-12-01,66.04,0,segment_7,10864.0,14
83,2023-01-01,71.15,0,segment_11,26379.0,9
83,2023-02-01,77.08,0,segment_21,44223.0,9
83,2023-03-01,75.31,0,segment_4,42689.0,4
83,2023-04-01,77.84,0,segment_4,43897.0,12
83,2023-05-01,78.46,1,segment_21,17212.0,5
83,2023-06-01,68.4,1,segment_12,64983.0,15
83,2023-07-01,83.42,1,segment_10,46340.0,16
83,2023-08-01,75.86,1,segment_10,62307.0,5
84,2022-01-01,78.75,0,segment_18,12891.0,8
84,2022-02-01,81.3,0,segment_6,48382.0,8
84,2022-03-01,83.3,0,segment_16,19679.0,3
84,2022-04-01,83.42,0,segment_4,31621.0,5
84,2022-05-01,73.44,0,segment_5,55305.0,7
84,2022-06-01,80.27,0,segment_17,42389.0,7
84,2022-07-01,71.68,0,segment_17,24078.0,9
84,2022-08-01,72.91,0,segment_8,40286.0,7
84,2022-09-01,74.87,0,segment_17,16011.0,12
84,2022-10-01,68.87,0,segment_18,80030.0,2
84,2022-11-01,63.57,0,segment_16,35483.0,11
84,2022-12-01,63.84,0,segment_8,78521.0,7
84,2023-01-01,61.9,0,segment_0,29263.0,7
84,2023-02-01,57.77,0,segment_19,29314.0,9
84,2023-03-01,56.48,0,segment_22,25374.0,15
84,2023-04-01,67.82,0,segment_17,67894.0,7
84,2023-05-01,58.22,0,segment_23,26221.0,14
84,2023-06-01,49.93,0,segment_12,59086.0,11
84,2023-07-01,55.01,0,segment_7,31905.0,10
84,2023-08-01,45.46,1,segment_13,12263.0,5
85,2022-01-01,79.72,0,segment_2,39386.0,7
85,2022-02-01,91.65,0,segment_3,19782.0,14
85,2022-03-01,110.7,0,segment_10,40959.0,15
85,2022-04-01,76.36,0,segment_6,19648.0,12
85,2022-05-01,87.37,0,segment_20,69953.0,8
85,2022-06-01,86.91,0,segment_4,38000.0,11
85,2022-07-01,89.64,0,segment_1,36078.0,12
85,2022-08-01,101.96,0,segment_5,39386.0,13
85,2022-09-01,98.99,0,segment_19,71563.0,13
85,2022-10-01,102.22,0,segment_4,39653.0,4
85,2022-11-01,96.55,0,segment_14,25267.0,13
85,2022-12-01,86.64,0,segment_10,13844.0,13
85,2023-01-01,89.09,0,segment_4,26592.0,12
85,2023-02-01,104.63,0,segment_17,27713.0,10
85,2023-03-01,100.88,0,segment_7,42797.0,4
85,2023-04-01,110.32,0,segment_10,32627.0,9
85,2023-05-01,103.47,0,segment_16,39386.0,5
85,2023-06-01,92.58,0,segment_13,27783.0,6
85,2023-07-01,98.62,0,segment_1,38784.0,18
85,2023-08-01,108.04,0,segment_6,81665.0,16
86,2022-01-01,111.42,0,segment_22,49271.0,8
86,2022-02-01,108.11,0,segment_17,38714.0,8
86,2022-03-01,101.45,0,segment_0,27968.0,6
86,2022-04-01,98.16,0,segment_14,27448.0,13
86,2022-05-01,104.21,0,segment_0,24091.0,18
86,2022-06-01,102.23,0,segment_16,29010.0,14
86,2022-07-01,98.36,0,segment_21,63158.0,9
86,2022-08-01,106.74,0,segment_6,35131.0,5
86,2022-09-01,107.29,0,segment_15,17856.0,7
86,2022-10-01,114.5,0,segment_1,115948.0,11
86,2022-11-01,105.35,0,segment_14,48629.0,12
86,2022-12-01,108.67,0,segment_21,17254.0,0
86,2023-01-01,104.85,0,segment_19,30788.0,7
86,2023-02-01,112.22,0,segment_24,42895.0,11
86,2023-03-01,108.17,0,segment_10,111608.0,10
86,2023-04-01,103.89,0,segment_23,20643.0,6
86,2023-05-01,109.54,0,segment_23,72086.0,6
86,2023-06-01,111.8,1,segment_1,92938.0,3
86,2023-07-01,111.63,1,segment_10,27523.0,13
86,2023-08-01,115.63,1,segment_20,33978.0,13
87,2022-01-01,78.39,0,segment_15,21551.0,8
87,2022-02-01,64.02,0,segment_1,35522.0,7
87,2022-03-01,66.42,0,segment_18,39263.0,12
87,2022-04-01,68.66,0,segment_15,39386.0,13
87,2022-05-01,66.75,0,segment_7,39386.0,9
87,2022-06-01,64.47,0,segment_20,25620.0,8
87,2022-07-01,53.05,0,segment_19,12327.0,12
87,2022-08-01,53.65,0,segment_4,39626.0,9
87,2022-09-01,65.27,0,segment_7,47864.0,15
87,2022-10-01,64.62,0,segment_13,46613.0,9
87,2022-11-01,56.03,0,segment_13,32991.0,7
87,2022-12-01,60.68,0,segment_22,43254.0,9
87,2023-01-01,49.63,0,segment_21,99634.0,14
87,2023-02-01,49.2,0,segment_17,50465.0,12
87,2023-03-01,46.6,0,segment_4,32079.0,11
87,2023-04-01,46.26,0,segment_9,29729.0,14
87,2023-05-01,51.22,0,segment_14,36246.0,12
87,2023-06-01,43.5,0,segment_12,107156.0,11
87,2023-07-01,54.6,0,segment_8,35954.0,11
87,2023-08-01,46.09,1,segment_24,39660.0,12
88,2022-01-01,96.01,0,segment_8,30049.0,16
88,2022-02-01,94.73,0,segment_18,77605.0,14
88,2022-03-01,96.5,0,segment_24,130079.0,9
88,2022-04-01,96.3,0,segment_8,52594.0,-3
88,2022-05-01,91.68,0,segment_4,42178.0,8
88,2022-06-01,97.47,0,segment_5,41030.0,8
88,2022-07-01,99.97,0,segment_22,9599.0,10
88,2022-08-01,100.53,0,segment_9,62761.0,13
88,2022-09-01,103.34,0,segment_9,43499.0,5
88,2022-10-01,101.88,0,segment_5,51896.0,9
88,2022-11-01,100.99,0,segment_20,26189.0,12
88,2022-12-01,105.12,0,segment_0,31866.0,12
88,2023-01-01,100.78,0,segment_19,31363.0,11
88,2023-02-01,97.57,0,segment_12,39386.0,7
88,2023-03-01,101.71,1,segment_7,31976.0,18
88,2023-04-01,99.77,1,segment_23,140027.0,11
88,2023-05-01,100.87,1,segment_12,51974.0,2
88,2023-06-01,104.13,1,segment_5,18668.0,7
88,2023-07-01,101.88,1,segment_18,39386.0,5
88,2023-08-01,104.92,1,segment_11,27146.0,16
89,2022-01-01,102.25,0,segment_14,10757.0,1
89,2022-02-01,107.08,0,segment_7,104786.0,10
89,2022-03-01,105.65,0,segment_22,61198.0,14
89,2022-04-01,110.64,0,segment_10,55266.0,14
89,2022-05-01,105.9,0,segment_8,44322.0,14
89,2022-06-01,110.87,0,segment_18,39386.0,13
89,2022-07-01,115.7,0,segment_10,39386.0,10
89,2022-08-01,117.85,0,segment_5,66507.0,8
89,2022-09-01,116.42,0,segment_14,21359.0,8
89,2022-10-01,115.14,0,segment_16,39386.0,2
89,2022-11-01,112.21,0,segment_11,35022.0,11
89,2022-12-01,116.31,0,segment_23,36862.0,4
89,2023-01-01,118.57,0,segment_1,43535.0,9
89,2023-02-01,119.09,0,segment_20,62137.0,12
89,2023-03-01,122.93,0,segment_21,58839.0,7
89,2023-04-01,122.87,0,segment_3,46876.0,16
89,2023-05-01,125.89,0,segment_24,82233.0,8
89,2023-06-01,130.64,0,segment_2,39386.0,11
89,2023-07-01,126.53,0,segment_1,54325.0,8
89,2023-08-01,124.53,0,segment_18,58449.0,14
90,2022-01-01,112.65,0,segment_4,19077.0,12
90,2022-02-01,107.2,0,segment_16,16289.0,10
90,2022-03-01,98.66,0,segment_15,25653.0,8
90,2022-04-01,92.28,0,segment_15,26986.0,12
90,2022-05-01,99.1,0,segment_11,63073.0,9
90,2022-06-01,85.6,0,segment_3,39386.0,3
90,2022-07-01,93.42,0,segment_16,24009.0,9
90,2022-08-01,91.86,0,segment_24,27806.0,3
90,2022-09-01,93.78,0,segment_18,78525.0,7
90,2022-10-01,103.24,0,segment_1,40450.0,12
90,2022-11-01,85.87,0,segment_4,36042.0,14
90,2022-12-01,78.18,0,segment_0,37571.0,12
90,2023-01-01,79.62,0,segment_13,87136.0,5
90,2023-02-01,66.36,0,segment_22,25603.0,9
90,2023-03-01,71.7,0,segment_8,39386.0,6
90,2023-04-01,71.84,0,segment_16,45537.0,7
90,2023-05-01,69.33,0,segment_11,36451.0,12
90,2023-06-01,72.05,0,segment_23,179969.0,0
90,2023-07-01,63.87,0,segment_23,21303.0,3
90,2023-08-01,74.94,0,segment_22,39386.0,7
91,2022-01-01,38.95,0,segment_19,19159.0,11
91,2022-02-01,40.06,0,segment_11,71074.0,13
91,2022-03-01,41.77,0,segment_14,110582.0,14
91,2022-04-01,35.84,0,segment_15,109311.0,8
91,2022-05-01,36.06,0,segment_22,83647.0,4
91,2022-06-01,36.75,0,segment_17,35647.0,7
91,2022-07-01,32.92,0,segment_21,32236.0,14
91,2022-08-01,34.17,0,segment_13,14724.0,6
91,2022-09-01,34.83,0,segment_11,136151.0,12
91,2022-10-01,38.74,0,segment_10,53177.0,5
91,2022-11-01,36.31,0,segment_14,29876.0,6
91,2022-12-01,35.63,0,segment_20,89039.0,7
91,2023-01-01,37.3,0,segment_20,22389.0,9
91,2023-02-01,33.65,0,segment_7,51224.0,8
91,2023-03-01,34.9,0,segment_16,36185.0,10
91,2023-04-01,32.84,0,segment_7,58877.0,8
91,2023-05-01,33.58,0,segment_3,38632.0,14
91,2023-06-01,30.38,1,segment_9,16805.0,17
91,2023-07-01,23.92,1,segment_5,41996.0,16
91,2023-08-01,30.92,1,segment_5,75306.0,1
92,2022-01-01,92.28,0,segment_16,39437.0,12
92,2022-02-01,89.84,0,segment_7,39386.0,4
92,2022-03-01,89.5,0,segment_12,21432.0,7
92,2022-04-01,89.05,0,segment_14,39386.0,8
92,2022-05-01,93.03,0,segment_3,27592.0,9
92,2022-06-01,89.76,0,segment_24,62830.0,6
92,2022-07-01,99.28,0,segment_14,40900.0,5
92,2022-08-01,91.59,0,segment_22,60720.0,10
92,2022-09-01,85.81,0,segment_13,77082.0,12
92,2022-10-01,93.36,0,segment_10,60777.0,4
92,2022-11-01,93.55,0,segment_19,47281.0,7
92,2022-12-01,97.45,0,segment_16,22050.0,14
92,2023-01-01,95.27,0,segment_24,40067.0,2
92,2023-02-01,92.2,0,segment_9,29148.0,15
92,2023-03-01,94.17,0,segment_5,32648.0,2
92,2023-04-01,96.34,0,segment_5,39386.0,8
92,2023-05-01,89.12,0,segment_0,22293.0,11
92,2023-06-01,100.02,0,segment_4,12401.0,9
92,2023-07-01,93.78,1,segment_3,26879.0,10
92,2023-08-01,100.89,1,segment_10,45072.0,5
93,2022-01-01,115.64,0,segment_16,17873.0,12
93,2022-02-01,120.0,0,segment_6,40514.0,9
93,2022-03-01,105.8,0,segment_19,125512.0,11
93,2022-04-01,108.24,0,segment_2,74149.0,19
93,2022-05-01,119.22,0,segment_1,107594.0,9
93,2022-06-01,116.74,0,segment_7,50750.0,13
93,2022-07-01,118.82,0,segment_4,80862.0,10
93,2022-08-01,104.0,0,segment_24,25994.0,4
93,2022-09-01,122.61,0,segment_4,27266.0,11
93,2022-10-01,108.63,0,segment_9,7758.0,10
93,2022-11-01,115.0,0,segment_11,81771.0,8
93,2022-12-01,113.3,0,segment_16,101133.0,11
93,2023-01-01,109.16,0,segment_13,28798.0,8
93,2023-02-01,106.25,0,segment_4,34462.0,10
93,2023-03-01,104.61,0,segment_4,25531.0,6
93,2023-04-01,116.65,1,segment_23,50493.0,13
93,2023-05-01,106.82,1,segment_5,78822.0,10
93,2023-06-01,109.68,1,segment_14,14105.0,5
93,2023-07-01,115.82,1,segment_4,51311.0,12
93,2023-08-01,101.14,1,segment_7,33995.0,13
94,2022-01-01,76.03,0,segment_0,42960.0,11
